Box,-668.0,255.0,87.0,16.0,19.0,37.0
Box,-636.0,255.0,83.0,17.0,20.0,46.0
Box,-606.0,255.0,75.0,17.0,20.0,61.0
Box,-576.0,255.0,95.0,17.0,11.0,22.0
Box,-527.0,255.0,75.0,16.0,20.0,61.0
Box,-464.0,255.0,91.0,16.0,20.0,29.0
Box,-433.0,255.0,75.0,16.0,19.0,61.0
Box,-357.0,255.0,98.0,25.0,18.0,15.0
Box,-331.0,255.0,95.0,16.0,20.0,15.0
Box,-299.5,256.0,69.0,16.0,16.0,69.0
Box,-268.0,255.0,81.0,16.0,20.0,43.0
Shelf,-640.0,255.0,66.0,161.0,49.0,79.0
Shelf,-467.0,255.0,66.0,161.0,49.0,79.0
Shelf,-296.5,255.0,66.0,160.0,49.0,79.0
Box,103.0,-45.0,98.0,16.0,20.0,15.0
Box,133.0,-45.0,77.0,16.0,20.0,56.0
Box,164.0,-45.0,75.0,17.0,20.0,61.0
Box,194.0,-45.0,83.0,17.0,20.0,46.0
Box,273.0,-45.0,74.0,16.0,11.0,64.0
Box,304.0,-45.0,74.0,17.0,11.0,64.0
Box,336.0,-44.0,93.0,16.0,24.0,25.0
Box,366.0,-45.0,75.0,16.0,20.0,61.0
Box,440.0,-44.0,69.0,17.0,16.0,69.0
Box,477.0,-45.0,89.0,28.0,18.0,29.0
Box,507.0,-45.0,79.0,25.0,19.0,50.0
Box,532.0,-45.0,95.0,16.0,20.0,15.0
Shelf,164.0,-45.0,66.0,161.0,49.0,79.0
Shelf,335.0,-45.0,66.0,161.0,49.0,79.0
Shelf,508.0,-45.0,66.0,161.0,49.0,79.0
Box,-697.0,-45.0,75.0,16.0,19.0,61.0
Box,-634.0,-45.0,77.0,16.0,20.0,56.0
Box,-604.0,-44.0,80.0,16.0,16.0,52.0
Box,-501.0,-45.0,93.0,17.0,19.0,25.0
Box,-471.0,-45.0,77.0,17.0,20.0,56.0
Box,-439.0,-44.0,93.0,16.0,24.0,25.0
Box,-331.0,-45.0,75.0,16.0,18.0,57.0
Box,-302.5,-44.0,69.0,16.0,16.0,69.0
Box,-265.5,-44.0,86.0,21.0,16.0,35.0
Box,-243.0,-45.0,75.0,17.0,20.0,56.0
Shelf,-636.0,-45.0,66.0,161.0,49.0,79.0
Shelf,-465.0,-45.0,66.0,161.0,49.0,79.0
Shelf,-292.5,-45.0,66.0,160.0,49.0,79.0
Box,99.0,255.0,73.0,17.0,19.0,61.0
Box,132.0,255.0,81.0,16.0,20.0,46.0
Box,163.0,255.0,68.0,16.0,18.0,71.0
Box,193.0,256.0,69.0,16.0,16.0,69.0
Box,223.0,255.0,96.0,16.0,20.0,15.0
Box,303.0,256.0,86.0,16.0,24.0,36.0
Box,333.0,256.0,78.0,16.0,16.0,52.0
Box,364.0,256.0,91.0,17.0,24.0,25.0
Box,394.0,255.0,88.0,17.0,20.0,29.0
Box,437.0,255.0,88.0,16.0,20.0,29.0
Box,466.5,255.0,96.0,16.0,20.0,16.0
Shelf,162.0,255.0,64.0,162.0,49.0,79.0
Shelf,334.0,255.0,64.0,161.0,49.0,79.0
Shelf,506.0,255.0,64.0,162.0,49.0,79.0
Box,-698.0,255.0,70.0,16.0,18.0,71.0
Box,-668.0,255.0,87.0,16.0,19.0,37.0
Box,-636.0,255.0,83.0,17.0,20.0,46.0
Box,-606.0,255.0,75.0,17.0,20.0,61.0
Box,-576.0,255.0,95.0,17.0,11.0,22.0
Box,-527.0,255.0,75.0,16.0,20.0,61.0
Box,-464.0,255.0,91.0,16.0,20.0,29.0
Box,-433.0,255.0,75.0,16.0,19.0,61.0
Box,-357.0,255.0,98.0,25.0,18.0,15.0
Box,-331.0,255.0,95.0,16.0,20.0,15.0
Box,-299.5,256.0,69.0,16.0,16.0,69.0
Box,-268.0,255.0,81.0,16.0,20.0,43.0
Shelf,-640.0,255.0,66.0,161.0,49.0,79.0
Shelf,-467.0,255.0,66.0,161.0,49.0,79.0
Shelf,-296.5,255.0,66.0,160.0,49.0,79.0
Box,103.0,-45.0,98.0,16.0,20.0,15.0
Box,133.0,-45.0,77.0,16.0,20.0,56.0
Box,164.0,-45.0,75.0,17.0,20.0,61.0
Box,194.0,-45.0,83.0,17.0,20.0,46.0
Box,273.0,-45.0,74.0,16.0,11.0,64.0
Box,304.0,-45.0,74.0,17.0,11.0,64.0
Box,336.0,-44.0,93.0,16.0,24.0,25.0
Box,366.0,-45.0,75.0,16.0,20.0,61.0
Box,440.0,-44.0,69.0,17.0,16.0,69.0
Box,477.0,-45.0,89.0,28.0,18.0,29.0
Box,507.0,-45.0,79.0,25.0,19.0,50.0
Box,532.0,-45.0,95.0,16.0,20.0,15.0
Shelf,164.0,-45.0,66.0,161.0,49.0,79.0
Shelf,335.0,-45.0,66.0,161.0,49.0,79.0
Shelf,508.0,-45.0,66.0,161.0,49.0,79.0
Box,-697.0,-45.0,75.0,16.0,19.0,61.0
Box,-634.0,-45.0,77.0,16.0,20.0,56.0
Box,-604.0,-44.0,80.0,16.0,16.0,52.0
Box,-501.0,-45.0,93.0,17.0,19.0,25.0
Box,-471.0,-45.0,77.0,17.0,20.0,56.0
Box,-439.0,-44.0,93.0,16.0,24.0,25.0
Box,-331.0,-45.0,75.0,16.0,18.0,57.0
Box,-302.5,-44.0,69.0,16.0,16.0,69.0
Box,-265.5,-44.0,86.0,21.0,16.0,35.0
Box,-243.0,-45.0,75.0,17.0,20.0,56.0
Shelf,-636.0,-45.0,66.0,161.0,49.0,79.0
Shelf,-465.0,-45.0,66.0,161.0,49.0,79.0
Shelf,-292.5,-45.0,66.0,160.0,49.0,79.0
