Box,-608.0,-45.0,204.0,16.0,20.0,15.0
Box,-577.0,-44.0,195.0,16.0,16.0,35.0
Box,-526.0,-45.0,194.0,17.0,19.0,37.0
Box,-494.0,-45.0,181.0,16.0,11.0,64.0
Box,-464.0,-45.0,190.0,16.0,18.0,43.0
Box,-432.0,-45.0,178.0,16.0,20.0,69.0
Box,-403.0,-45.0,177.0,16.0,18.0,70.0
Box,-358.0,-45.0,176.0,17.0,20.0,69.0
Box,-324.0,-45.0,192.0,16.0,19.0,37.0
Box,-292.0,-45.0,181.0,16.0,20.0,58.0
Shelf,-636.0,-45.0,164.0,161.0,49.0,97.0
Shelf,-465.0,-45.0,164.0,161.0,49.0,97.0
Shelf,-292.5,-45.0,164.0,160.0,49.0,97.0
Box,103.0,255.0,179.0,16.0,11.0,64.0
Box,134.0,255.0,204.0,17.0,19.0,14.0
Box,196.0,255.0,180.0,16.0,20.0,61.0
Box,301.0,256.0,176.0,16.0,16.0,69.0
Box,331.0,255.0,180.0,16.0,19.0,61.0
Box,391.0,255.0,180.0,16.0,19.0,61.0
Box,437.0,255.0,176.0,16.0,20.0,69.0
Box,498.0,255.0,179.0,16.0,11.0,64.0
Box,559.5,256.0,176.0,16.0,16.0,69.0
Box,568.5,256.0,176.0,16.0,16.0,69.0
Shelf,161.0,255.0,162.0,161.0,49.0,97.0
Shelf,333.0,255.0,162.0,161.0,49.0,97.0
Shelf,505.5,255.0,162.0,161.0,49.0,97.0
Box,-669.0,255.0,181.0,16.0,11.0,64.0
Box,-637.0,255.0,183.0,16.0,20.0,58.0
Box,-608.0,255.0,184.0,16.0,18.0,56.0
Box,-577.0,255.0,181.0,16.0,11.0,64.0
Box,-528.0,255.0,182.0,16.0,19.0,61.0
Box,-497.0,255.0,197.0,16.0,20.0,29.0
Box,-466.0,255.0,177.0,17.0,18.0,70.0
Box,-360.0,255.0,192.0,17.0,20.0,41.0
Box,-330.0,255.0,188.0,16.0,20.0,43.0
Box,-294.5,255.0,176.0,23.0,20.0,69.0
Box,-267.0,255.0,195.0,16.0,20.0,31.0
Shelf,-636.0,255.0,164.0,161.0,49.0,97.0
Shelf,-465.0,255.0,164.0,161.0,49.0,97.0
Shelf,-292.5,255.0,164.0,160.0,49.0,97.0
Box,133.0,-44.0,183.0,16.0,24.0,58.0
Box,164.0,-44.0,194.0,17.0,24.0,35.0
Box,194.0,-45.0,183.0,17.0,20.0,58.0
Box,226.0,-44.0,178.0,16.0,16.0,69.0
Box,273.0,-44.0,195.0,16.0,16.0,35.0
Box,304.0,-44.0,178.0,17.0,16.0,69.0
Box,334.0,-45.0,182.0,17.0,20.0,61.0
Box,442.5,-45.0,185.0,27.0,20.0,55.0
Box,470.0,-45.0,180.0,25.0,20.0,61.0
Box,498.0,-45.0,175.0,16.0,18.0,70.0
Box,559.0,-45.0,180.0,16.0,19.0,61.0
Shelf,162.0,-45.0,164.0,162.0,49.0,97.0
Shelf,334.0,-45.0,164.0,161.0,49.0,97.0
Shelf,506.0,-45.0,164.0,162.0,49.0,97.0
Box,-671.0,-45.0,182.0,17.0,20.0,61.0
Box,-639.0,-44.0,205.0,16.0,24.0,13.0
Box,-608.0,-45.0,204.0,16.0,20.0,15.0
Box,-577.0,-44.0,195.0,16.0,16.0,35.0
Box,-526.0,-45.0,194.0,17.0,19.0,37.0
Box,-494.0,-45.0,181.0,16.0,11.0,64.0
Box,-464.0,-45.0,190.0,16.0,18.0,43.0
Box,-432.0,-45.0,178.0,16.0,20.0,69.0
Box,-403.0,-45.0,177.0,16.0,18.0,70.0
Box,-358.0,-45.0,176.0,17.0,20.0,69.0
Box,-324.0,-45.0,192.0,16.0,19.0,37.0
Box,-292.0,-45.0,181.0,16.0,20.0,58.0
Shelf,-636.0,-45.0,164.0,161.0,49.0,97.0
Shelf,-465.0,-45.0,164.0,161.0,49.0,97.0
Shelf,-292.5,-45.0,164.0,160.0,49.0,97.0
Box,103.0,255.0,179.0,16.0,11.0,64.0
Box,134.0,255.0,204.0,17.0,19.0,14.0
Box,196.0,255.0,180.0,16.0,20.0,61.0
Box,301.0,256.0,176.0,16.0,16.0,69.0
Box,331.0,255.0,180.0,16.0,19.0,61.0
Box,391.0,255.0,180.0,16.0,19.0,61.0
Box,437.0,255.0,176.0,16.0,20.0,69.0
Box,498.0,255.0,179.0,16.0,11.0,64.0
Box,559.5,256.0,176.0,16.0,16.0,69.0
Box,568.5,256.0,176.0,16.0,16.0,69.0
Shelf,161.0,255.0,162.0,161.0,49.0,97.0
Shelf,333.0,255.0,162.0,161.0,49.0,97.0
Shelf,505.5,255.0,162.0,161.0,49.0,97.0
Box,-669.0,255.0,181.0,16.0,11.0,64.0
Box,-637.0,255.0,183.0,16.0,20.0,58.0
Box,-608.0,255.0,184.0,16.0,18.0,56.0
Box,-577.0,255.0,181.0,16.0,11.0,64.0
Box,-528.0,255.0,182.0,16.0,19.0,61.0
Box,-497.0,255.0,197.0,16.0,20.0,29.0
Box,-466.0,255.0,177.0,17.0,18.0,70.0
Box,-360.0,255.0,192.0,17.0,20.0,41.0
Box,-330.0,255.0,188.0,16.0,20.0,43.0
Box,-294.5,255.0,176.0,23.0,20.0,69.0
Box,-267.0,255.0,195.0,16.0,20.0,31.0
Shelf,-636.0,255.0,164.0,161.0,49.0,97.0
Shelf,-465.0,255.0,164.0,161.0,49.0,97.0
Shelf,-292.5,255.0,164.0,160.0,49.0,97.0
Box,133.0,-44.0,183.0,16.0,24.0,58.0
Box,164.0,-44.0,194.0,17.0,24.0,35.0
Box,194.0,-45.0,183.0,17.0,20.0,58.0
Box,226.0,-44.0,178.0,16.0,16.0,69.0
Box,273.0,-44.0,195.0,16.0,16.0,35.0
Box,304.0,-44.0,178.0,17.0,16.0,69.0
Box,334.0,-45.0,182.0,17.0,20.0,61.0
Box,442.5,-45.0,185.0,27.0,20.0,55.0
Box,470.0,-45.0,180.0,25.0,20.0,61.0
Box,498.0,-45.0,175.0,16.0,18.0,70.0
Box,559.0,-45.0,180.0,16.0,19.0,61.0
Shelf,162.0,-45.0,164.0,162.0,49.0,97.0
Shelf,334.0,-45.0,164.0,161.0,49.0,97.0
Shelf,506.0,-45.0,164.0,162.0,49.0,97.0
Box,-671.0,-45.0,182.0,17.0,20.0,61.0
Box,-639.0,-44.0,205.0,16.0,24.0,13.0
Box,-608.0,-45.0,204.0,16.0,20.0,15.0
Box,-577.0,-44.0,195.0,16.0,16.0,35.0
Box,-526.0,-45.0,194.0,17.0,19.0,37.0
Box,-494.0,-45.0,181.0,16.0,11.0,64.0
Box,-464.0,-45.0,190.0,16.0,18.0,43.0
Box,-432.0,-45.0,178.0,16.0,20.0,69.0
Box,-403.0,-45.0,177.0,16.0,18.0,70.0
Box,-358.0,-45.0,176.0,17.0,20.0,69.0
Box,-324.0,-45.0,192.0,16.0,19.0,37.0
Box,-292.0,-45.0,181.0,16.0,20.0,58.0
Shelf,-636.0,-45.0,164.0,161.0,49.0,97.0
Shelf,-465.0,-45.0,164.0,161.0,49.0,97.0
Shelf,-292.5,-45.0,164.0,160.0,49.0,97.0
